seq,time_stamp,frame_id,px,py,pz,qx,qy,qz,qw
seq,time_stamp,frame_id,px,py,pz,qx,qy,qz,qw
seq,time_stamp,frame_id,px,py,pz,qx,qy,qz,qw
516,1666963269874464154,base_link,0.015529771335422993,0.07656607031822205,0.9381362795829773,0.996517344931024,0.07909153108766565,0.018026060572691616,-0.019307306960345178
517,1666963269907708154,base_link,0.015562308952212334,0.07664383947849274,0.9392316341400146,0.9965300728781646,0.07913980455614461,0.019876004647470757,-0.016421011646934134
518,1666963269941052154,base_link,0.015527317300438881,0.07658655941486359,0.938363790512085,0.9965305173930653,0.07914197152219846,0.01726426819845723,-0.019115995696295265
519,1666963269974438154,base_link,0.015516682527959347,0.07658268511295319,0.9381686449050903,0.9965829764638969,0.07920239564346218,0.01472081412726289,-0.01823867259772285
520,1666963270007734154,base_link,0.01555308885872364,0.0766216367483139,0.9388300776481628,0.9965346478750174,0.07908542292260197,0.015292376476692977,-0.02074450981496661
521,1666963270041393154,base_link,0.015509350225329399,0.0764489471912384,0.9384534358978271,0.9909951855923017,0.07835959947165844,-0.024704761796358513,0.1057260140556991
522,1666963270074485154,base_link,0.015462932176887989,0.07639177143573761,0.9378571510314941,0.9911835418717734,0.07870406248760846,-0.026527661568468135,0.10323342502398206
523,1666963270107807154,base_link,0.015540474094450474,0.07658878713846207,0.9385166168212891,0.9965537723040453,0.07893113800095994,0.012554404258942779,-0.022200029147582807
524,1666963270141395154,base_link,0.01555222924798727,0.0765986368060112,0.9385625720024109,0.9965210915438717,0.07933885279708493,0.017255998177085542,-0.018796038730686006
525,1666963270174524154,base_link,0.015466057695448399,0.07638684660196304,0.9377465844154358,0.9909273267018961,0.07856569107866325,-0.024723642855891955,0.10620361041273556
526,1666963270207871154,base_link,0.01550286915153265,0.07655298709869385,0.9397459626197815,0.9917488119803888,0.0784338911803526,-0.02370608005625372,0.09859229390861463
527,1666963270241521154,base_link,0.01554423850029707,0.07664178311824799,0.9388633370399475,0.9965052153781093,0.07915803382706263,0.01719702870107585,-0.020386848915807464
528,1666963270274554154,base_link,0.01554819568991661,0.07662058621644974,0.9383066296577454,0.9965280038556349,0.07924461729249559,0.02059240238404579,-0.015105665351892185
529,1666963270307968154,base_link,0.01554354839026928,0.07663174718618393,0.938694953918457,0.9964773700046441,0.07881884708347224,0.01350634727326685,-0.025259037915043667
530,1666963270341495154,base_link,0.01554472092539072,0.07662133127450943,0.9385747313499451,0.9965953823850184,0.07932269597991333,0.015371207927865916,-0.016409743391515973
531,1666963270374607154,base_link,0.015544064342975616,0.07660119980573654,0.9384492635726929,0.996597247376119,0.07940058653826813,0.015990382005037655,-0.015289900688188689
532,1666963270407975154,base_link,0.01555996760725975,0.07663977146148682,0.938988447189331,0.996544379386164,0.07891526186051612,0.01723151552322563,-0.01935862164783411
533,1666963270441497154,base_link,0.015538390725851059,0.07663962244987488,0.9389885067939758,0.9965313182668454,0.07932912326522204,0.0186672444969034,-0.01684505560119981
534,1666963270474687154,base_link,0.015552693046629429,0.07663550972938538,0.9385803937911987,0.996561330918927,0.0791579894014787,0.017982521805609678,-0.016617922268535965
535,1666963270508040154,base_link,0.01554051786661148,0.07660507410764694,0.9386167526245117,0.996498013123908,0.07931627544710564,0.013160283146245774,-0.022966175929252576
536,1666963270541423154,base_link,0.015531986951828003,0.07655050605535507,0.9378369450569153,0.9964055275728204,0.07934456266787657,0.019135047997849035,-0.02267851263846086
537,1666963270574734154,base_link,0.015547959133982658,0.07659291476011276,0.9380620718002319,0.9964858256695288,0.07928918010443105,0.015520639819953656,-0.02209830078679525
538,1666963270608086154,base_link,0.01554130483418703,0.07655423134565353,0.9378998875617981,0.9964065505379239,0.0789005829271943,0.017321713247151458,-0.02546845713913749
539,1666963270641450154,base_link,0.015556495636701584,0.07659336179494858,0.9383785724639893,0.996490987059176,0.07950592146094601,0.017020894024657524,-0.019869834651462387
540,1666963270674790154,base_link,0.01554049551486969,0.07658113539218903,0.938368022441864,0.9965039640792911,0.07940968386873645,0.017533759087683145,-0.019144685277675395
541,1666963270708314154,base_link,0.015527517534792423,0.07659129798412323,0.9386100769042969,0.9965331446945052,0.0790931443545806,0.016286799620499115,-0.02001764720209402
542,1666963270741754154,base_link,0.01553573552519083,0.07654303312301636,0.9376106858253479,0.9963453958973094,0.07924404506932035,0.018560276550650113,-0.025918131291599134
543,1666963270774856154,base_link,0.015544735826551914,0.07663173973560333,0.938851535320282,0.9966197165521724,0.079118291242225,0.01648930629122009,-0.014749215179540597
544,1666963270808386154,base_link,0.015562082640826702,0.07658571004867554,0.9384862780570984,0.9964573340488895,0.07896247490885097,0.014103539055433111,-0.025274476504189437
545,1666963270841716154,base_link,0.015536212362349033,0.07656562328338623,0.9380987286567688,0.9964576776111852,0.07921004133522018,0.02113422273040379,-0.01874061661146026
546,1666963270875121154,base_link,0.015493062324821949,0.07642697542905807,0.9384616613388062,0.9910669610485713,0.07832781089427186,-0.023443563667269737,0.10536333366517722
547,1666963270908267154,base_link,0.015533964149653912,0.0766240730881691,0.9384008646011353,0.9964786025231,0.07906791620080111,0.02136340972410953,-0.017951714854921114
548,1666963270941931154,base_link,0.01554197259247303,0.07655969262123108,0.9377179741859436,0.9964181846312911,0.07941510391061525,0.019679934283643827,-0.021371541674387463
549,1666963270974961154,base_link,0.015519065782427788,0.07651541382074356,0.9375813603401184,0.9964103055588658,0.07935317937532936,0.021047146067690495,-0.02065414102595328
550,1666963271008515154,base_link,0.01554905530065298,0.07658860832452774,0.938332200050354,0.9965300391343562,0.07892228347171776,0.015939076217933185,-0.02109739613808566
551,1666963271041833154,base_link,0.01556091196835041,0.07667998224496841,0.9388797283172607,0.9965944995835484,0.0793629526462991,0.02061555484869441,-0.008713440500650326
552,1666963271075037154,base_link,0.015500009059906006,0.0764632299542427,0.938939094543457,0.9914735524407167,0.07871316168355125,-0.025741714521324066,0.10060714249926377
553,1666963271108581154,base_link,0.015545746311545372,0.07663057744503021,0.9387279748916626,0.9965192580601033,0.07899797011101009,0.01871940495950772,-0.0189280984687643
554,1666963271141718154,base_link,0.015550143085420132,0.07662451267242432,0.9388018846511841,0.996612365216367,0.07932130772144111,0.01681906463175155,-0.013749280130691438
555,1666963271175064154,base_link,0.015540724620223045,0.07661641389131546,0.9383643865585327,0.9965792391760507,0.07939995084893686,0.017918456450596816,-0.01429673972968165
556,1666963271208480154,base_link,0.015526657924056053,0.07648438215255737,0.939193606376648,0.9916284336135504,0.07847619735342004,-0.01796205980289953,0.10095494294843059
557,1666963271241853154,base_link,0.015541854314506054,0.0765853151679039,0.9384079575538635,0.9965563494058356,0.07885615871143566,0.017524233921171587,-0.018709620992078273
558,1666963271275143154,base_link,0.01553024910390377,0.07657410204410553,0.9382844567298889,0.9965357121241809,0.07984217318622726,0.01629697945365796,-0.01661957588926947
559,1666963271308581154,base_link,0.015515223145484924,0.07649008929729462,0.9390738010406494,0.9910625500469789,0.07856437709102924,-0.022198362180900842,0.10549830929054584
560,1666963271341879154,base_link,0.015534885227680206,0.07658512145280838,0.938401997089386,0.9965438432188363,0.0792799839091501,0.017804458642138053,-0.017264238948086683
561,1666963271375259154,base_link,0.015534525737166405,0.07659117877483368,0.9385288953781128,0.9965462742491888,0.07946121236106557,0.01622137645028815,-0.01784113102435494
562,1666963271408739154,base_link,0.01553745474666357,0.07663355022668839,0.9388880133628845,0.9964896255215023,0.07922097411583985,0.019463529764752432,-0.018805172087755805
563,1666963271441949154,base_link,0.015552811324596405,0.076600082218647,0.9383862018585205,0.9965295969089376,0.07958359284123875,0.017431121136109975,-0.017069570906403247
564,1666963271475233154,base_link,0.01552662905305624,0.07653979957103729,0.9375635981559753,0.996445911484649,0.07930451337176604,0.01572992211201996,-0.02364126043053085
565,1666963271508808154,base_link,0.015500294044613838,0.07646670192480087,0.9389320015907288,0.9908505005607404,0.07835306413731521,-0.024153767225715474,0.10720391041202777
566,1666963271541990154,base_link,0.015555102378129959,0.07656962424516678,0.9378231763839722,0.9964841838433051,0.07898989927087308,0.017420625121379478,-0.021826336928123642
567,1666963271575301154,base_link,0.01555997971445322,0.0765753760933876,0.9382495880126953,0.996550195649542,0.07936528505333965,0.017321115940790405,-0.016995235268374483
568,1666963271608673154,base_link,0.01554939616471529,0.07657555490732193,0.9381508827209473,0.9964155022432923,0.07936886142835,0.014875020108819923,-0.02520842124324931
569,1666963271642132154,base_link,0.015536539256572723,0.07656506448984146,0.9381096959114075,0.9965492154768874,0.07911801208002389,0.01704673324783592,-0.01842308829926635
570,1666963271675308154,base_link,0.015542763285338879,0.07651933282613754,0.9373499155044556,0.9963797669593557,0.07920717213983251,0.022678259284382593,-0.02095901790306879
571,1666963271708689154,base_link,0.015532293356955051,0.0765896737575531,0.938505232334137,0.9964656737840732,0.07899815389068125,0.018157248788860388,-0.02204012178588258
572,1666963271742015154,base_link,0.015535622835159302,0.07655076682567596,0.9376449584960938,0.9964354400135594,0.0793497072991758,0.018133180313057263,-0.022163610000480765
573,1666963271775475154,base_link,0.015546375885605812,0.07661110907793045,0.938393771648407,0.9965237791923269,0.07924178175149325,0.017724174847620372,-0.018626624897232272
574,1666963271808948154,base_link,0.015560837462544441,0.07660488039255142,0.9385794997215271,0.996456008602817,0.07898113206461879,0.01565052397800085,-0.024340599753245533
575,1666963271842325154,base_link,0.015553648583590984,0.07663339376449585,0.9388850331306458,0.9965487084367783,0.0794653875170194,0.017767142479344505,-0.01613234477307798
576,1666963271875655154,base_link,0.015561590902507305,0.07661157101392746,0.9387830495834351,0.9964978203558998,0.07960465884911429,0.018206903179518133,-0.017991692306968763
577,1666963271908982154,base_link,0.015487194992601871,0.07644239813089371,0.9386724829673767,0.9908749333299266,0.07823136857073605,-0.02631257233661334,0.10655687686392457
578,1666963271942343154,base_link,0.015535435639321804,0.07661483436822891,0.9384730458259583,0.9966096705637423,0.07923938286212112,0.016641896015375742,-0.014605890574448041
579,1666963271975674154,base_link,0.015539541840553284,0.07659517973661423,0.9382463693618774,0.9964339939005491,0.07930668642247675,0.020048381608894883,-0.02068351234562581
580,1666963272008854154,base_link,0.01550877932459116,0.07647962868213654,0.9391596913337708,0.991312332596814,0.07816791005873391,-0.02538031413926475,0.1026911716395603
581,1666963272042337154,base_link,0.015549498610198498,0.07656979560852051,0.9382505416870117,0.9965273580033052,0.0794662192639116,0.015671984975489012,-0.019306310724226557
582,1666963272075553154,base_link,0.015530379489064217,0.07657859474420547,0.9379723072052002,0.996484363669794,0.07938739417608877,0.021338237186512832,-0.016162742382041448
583,1666963272108930154,base_link,0.01550599467009306,0.0764322504401207,0.9386011362075806,0.9907075111595368,0.07845537852433533,-0.0259434566533368,0.10802924589922826
584,1666963272142533154,base_link,0.01555855292826891,0.0765942633152008,0.938238263130188,0.9965260891630497,0.0796081342331344,0.015127079693941788,-0.019221603503603257
585,1666963272175652154,base_link,0.015530862845480442,0.07658421248197556,0.9382238388061523,0.9964868139326802,0.07904197429015707,0.02085158782840499,-0.018210086316221567
586,1666963272208981154,base_link,0.01553183700889349,0.07660907506942749,0.9385378956794739,0.9964243026800524,0.0790427546913784,0.01700542307360532,-0.024528912439352724
587,1666963272242433154,base_link,0.015547139570116997,0.07657285034656525,0.93776935338974,0.9965181586577403,0.07941898554701735,0.0177594521878341,-0.018132458687595183
588,1666963272275649154,base_link,0.015557218343019485,0.07667787373065948,0.9391902685165405,0.9965583453768293,0.07907015937476035,0.01906261368828737,-0.0159997161105266
589,1666963272309019154,base_link,0.015504532493650913,0.07645457983016968,0.9388636350631714,0.9905903970433813,0.07833841788036215,-0.024252220182193827,0.1095700113428516
590,1666963272342485154,base_link,0.015532072633504868,0.07661209255456924,0.9387097358703613,0.9965126679644275,0.07935641572450203,0.01518184818387124,-0.020846423086478702
591,1666963272375725154,base_link,0.015520532615482807,0.07658375054597855,0.9380448460578918,0.996442610120231,0.07944254122330657,0.018936484370151465,-0.020794637300602145
592,1666963272409091154,base_link,0.015561877749860287,0.07665330171585083,0.9393822550773621,0.9965681205818104,0.0790620502293794,0.016574762196546706,-0.018067941545539014
593,1666963272442418154,base_link,0.015531936660408974,0.07656772434711456,0.9379724860191345,0.9965380246963002,0.07919645827355007,0.014378061709266485,-0.020812440337614528
594,1666963272475699154,base_link,0.015541672706604004,0.07657195627689362,0.9381843209266663,0.9964519327583312,0.07939167729933361,0.016028940615518798,-0.022881877993923053
595,1666963272509193154,base_link,0.015547393821179867,0.07659333199262619,0.9383352398872375,0.9964621316049826,0.07908931761536943,0.013974779210824056,-0.024754911884274915
596,1666963272542559154,base_link,0.01546162087470293,0.07643432170152664,0.9382879734039307,0.9913508884913227,0.0782984873609202,-0.028054947792489626,0.10151690829028223
597,1666963272575815154,base_link,0.015490377321839333,0.07641720026731491,0.9383823275566101,0.9909965782474595,0.07853634499674594,-0.02499404234214058,0.10551361174643953
598,1666963272609197154,base_link,0.015496870502829552,0.076470285654068,0.9389567971229553,0.99155254078096,0.07862443241378177,-0.02286176374399312,0.10059372374530723
599,1666963272642553154,base_link,0.01555658970028162,0.07665372639894485,0.9392881393432617,0.9966097023092629,0.0793477731626421,0.01872489763849228,-0.011063921800169326
600,1666963272675954154,base_link,0.015541036613285542,0.07660666853189468,0.9386050701141357,0.9965509010104445,0.07916861095710256,0.019590312220880257,-0.015324894827782017
601,1666963272709241154,base_link,0.01554466225206852,0.07663140445947647,0.9388394951820374,0.9965698676842073,0.07886531691032897,0.014774259545372953,-0.020260352104565615
602,1666963272742574154,base_link,0.015542721375823021,0.07658497244119644,0.9383565187454224,0.996556057304513,0.07929399216254641,0.015575262457487941,-0.01859835089438411
603,1666963272775921154,base_link,0.015541945584118366,0.07657437026500702,0.9379847049713135,0.9964296266505906,0.07901793378337944,0.01994922679868801,-0.022049798722541807
604,1666963272809336154,base_link,0.015545151196420193,0.07660970836877823,0.9387930631637573,0.996486098531505,0.07917220893408201,0.021286696309329625,-0.017149149430569173
605,1666963272842643154,base_link,0.015534141100943089,0.0766216591000557,0.9384240508079529,0.9966018732120869,0.0791439899984454,0.01755585459127825,-0.014585168043436398
606,1666963272876081154,base_link,0.015520603395998478,0.07662104815244675,0.9383962154388428,0.996585074928142,0.07888898737128763,0.01841166758500157,-0.01599145392832584
607,1666963272909432154,base_link,0.015510632656514645,0.07645490020513535,0.9390883445739746,0.9912311623461798,0.07855749537335277,-0.022349579378686656,0.10387492005341194
608,1666963272942748154,base_link,0.015568539500236511,0.0765911340713501,0.9384315013885498,0.9965349998171873,0.0792263231794941,0.018614436866863756,-0.01716643803899068
609,1666963272976102154,base_link,0.01553721260279417,0.07659468799829483,0.9382364749908447,0.9964671077543693,0.07905458258765168,0.017240573365755688,-0.022504194399144483
610,1666963273009452154,base_link,0.015567355789244175,0.07667717337608337,0.9391933083534241,0.9965631534786362,0.07944934572657411,0.01952809611183297,-0.012974438507405624
611,1666963273042790154,base_link,0.015515760518610477,0.07649978995323181,0.9371322989463806,0.9964196418964635,0.07954730231870438,0.018759825000345145,-0.021637765658601902
612,1666963273076115154,base_link,0.015511157922446728,0.07646644115447998,0.9386817216873169,0.9912957711177894,0.07823335929432741,-0.023895019042397596,0.10315650111590288
613,1666963273109520154,base_link,0.015535078011453152,0.07655850052833557,0.938225507736206,0.9964361420142697,0.07877625045684751,0.016848973216978032,-0.02500858558999018
614,1666963273142834154,base_link,0.015531185083091259,0.07657615095376968,0.938309371471405,0.9964737941469193,0.07956228763957382,0.018050114453315634,-0.019596258117890553
615,1666963273176196154,base_link,0.015527181327342987,0.07657931745052338,0.938362717628479,0.9964582368495409,0.07923074770492886,0.01859449105325301,-0.02115929430043833
616,1666963273209549154,base_link,0.015502377413213253,0.07650475203990936,0.9391548037528992,0.9911202962014382,0.07812637750252098,-0.026867685144707183,0.10418711576232478
617,1666963273243030154,base_link,0.015535561367869377,0.07656604796648026,0.9379458427429199,0.9964991524511643,0.07909241922015056,0.013799411047636795,-0.0233110411769554
618,1666963273276287154,base_link,0.015534324571490288,0.07655239850282669,0.937865138053894,0.9964875333853714,0.07958218678560632,0.01740438238977274,-0.019399969783213393
619,1666963273309655154,base_link,0.015519973821938038,0.07651866227388382,0.9396640658378601,0.991432852035066,0.07831453479263138,-0.023057153914040868,0.10196127303644724
620,1666963273342980154,base_link,0.0155434375628829,0.07657305151224136,0.9378880262374878,0.9964797321516148,0.07931338659930817,0.021989826253811608,-0.015936676520595532
621,1666963273376352154,base_link,0.015553358010947704,0.07660843431949615,0.93849778175354,0.9965312770660515,0.07921433335952632,0.021723307686423783,-0.013364173100916994
622,1666963273409667154,base_link,0.015502077527344227,0.07642678916454315,0.938663899898529,0.9907249106076988,0.07851313659520608,-0.026310465459109197,0.10773856454712318
623,1666963273443016154,base_link,0.015552054159343243,0.07658886909484863,0.9383986592292786,0.9965459860826107,0.07918774202210425,0.019939817272481192,-0.015093138282601823
624,1666963273476351154,base_link,0.015504156239330769,0.07643551379442215,0.9384362101554871,0.9910937720364686,0.07841763436234286,-0.02617448922899194,0.10439686664426118
625,1666963273509681154,base_link,0.01549742091447115,0.07639551162719727,0.9380431771278381,0.9907820359019239,0.07841171268418483,-0.024016688619889582,0.10782281444901613
626,1666963273543062154,base_link,0.015562939457595348,0.0766001045703888,0.9383035898208618,0.996521181857705,0.07962785094786147,0.019036491246210225,-0.015574063804313995
627,1666963273576432154,base_link,0.015541226603090763,0.07654453814029694,0.9377044439315796,0.996405037576673,0.07909027288146167,0.017615796418357563,-0.024726777871609696
628,1666963273609801154,base_link,0.015555359423160553,0.07663498818874359,0.9390836954116821,0.9963991495145931,0.07914893364036404,0.022637868901293264,-0.020290589981483607
629,1666963273643151154,base_link,0.015544394962489605,0.07655765861272812,0.9378718733787537,0.9964280537184675,0.07971607776835474,0.022284765798488572,-0.01672931323644026
630,1666963273676479154,base_link,0.015536939725279808,0.07656268775463104,0.9379644393920898,0.9964570165686301,0.07901702409292151,0.02181608259295104,-0.018809108828997487
631,1666963273709850154,base_link,0.015558762475848198,0.07661940902471542,0.9385616183280945,0.9964842580249212,0.07883697807332463,0.016951949729458796,-0.022726323881313782
632,1666963273743201154,base_link,0.015495723113417625,0.07641720771789551,0.9383110404014587,0.9908995322683114,0.07847241237483818,-0.02665987783539035,0.10606341669170033
633,1666963273776587154,base_link,0.015552159398794174,0.07657496631145477,0.9379400014877319,0.996419521015209,0.07923241146942965,0.022987318741018357,-0.01849178979058608
634,1666963273809880154,base_link,0.015493268147110939,0.07640160620212555,0.9385700225830078,0.9906093945634619,0.07840466441509977,-0.025884033183503175,0.10897592773967335
635,1666963273843279154,base_link,0.01552174985408783,0.0765894278883934,0.9381555914878845,0.9965244619287579,0.07941825955183456,0.015676528486346684,-0.01964645723722015
636,1666963273876547154,base_link,0.015528594143688679,0.07659213244915009,0.9384406208992004,0.9964588223072526,0.07930819872547216,0.02213257174591853,-0.017034504068974173
637,1666963273909950154,base_link,0.015541168861091137,0.07660667598247528,0.9386016130447388,0.9964800825638181,0.07895065850179868,0.014735534312519715,-0.024022959939674206
638,1666963273943323154,base_link,0.015536242164671421,0.07657772302627563,0.9382621645927429,0.9964925535705949,0.07938120837347114,0.01846021975536382,-0.018985118438043496
639,1666963273976668154,base_link,0.015533607453107834,0.07659846544265747,0.9382235407829285,0.9965394617708486,0.07871486180121524,0.017604101012674237,-0.02007902618700713
640,1666963274010081154,base_link,0.01552438922226429,0.07646011561155319,0.9389997124671936,0.9910159192683549,0.07845860805635542,-0.023898700082103697,0.10564348873897789
641,1666963274043422154,base_link,0.01554518286138773,0.07655186206102371,0.9379117488861084,0.9964867281045844,0.07936607965749652,0.0177752383567893,-0.019981666911933565
642,1666963274076911154,base_link,0.015555016696453094,0.07666821777820587,0.9392818808555603,0.996598309860611,0.07916059035406767,0.015679235739805668,-0.0167203852941425
643,1666963274110058154,base_link,0.015547478571534157,0.07661448419094086,0.9385679960250854,0.9964973189628791,0.07898978746924434,0.014710868501018305,-0.02317967047443485
644,1666963274143575154,base_link,0.015530921518802643,0.07655638456344604,0.9380739331245422,0.9965579191478414,0.07973147050719107,0.013971918415990681,-0.01788831714449448
645,1666963274176895154,base_link,0.015529505908489227,0.07659876346588135,0.9384396076202393,0.9965327746486354,0.07942161297121843,0.016789283517762384,-0.018241611855924725
646,1666963274210338154,base_link,0.015551050193607807,0.07659090310335159,0.9383941888809204,0.9964334264131652,0.07891550569086146,0.016185594981552854,-0.025115656534679072
647,1666963274243483154,base_link,0.015549479983747005,0.07667996734380722,0.9393246173858643,0.9966149108684094,0.0792705113450158,0.019166273841755687,-0.010371085424144241
648,1666963274276817154,base_link,0.015531976707279682,0.07656611502170563,0.9376248717308044,0.9964114694398565,0.07913684319854693,0.01900468189698777,-0.02324576699678635
649,1666963274310247154,base_link,0.015547642484307289,0.07665472477674484,0.9390740394592285,0.9965421368922963,0.07906057386505387,0.016651577475945128,-0.019388657143463082
650,1666963274343746154,base_link,0.015523922629654408,0.07653781026601791,0.9376958012580872,0.9964039643289144,0.07947218428248624,0.01828165809934927,-0.02300201669707081
651,1666963274377007154,base_link,0.015541419386863708,0.07661335915327072,0.9385657906532288,0.9965035980802541,0.07937246067691618,0.016617327942084134,-0.020111089261001337
652,1666963274410364154,base_link,0.015556720085442066,0.07663547247648239,0.9391035437583923,0.9965345468000878,0.07898664155437529,0.015226222098414116,-0.021170017725879436
653,1666963274443624154,base_link,0.01548194233328104,0.07645359635353088,0.9384761452674866,0.9915440556173503,0.07849271043392256,-0.02464433761550522,0.10035903946394868
654,1666963274477137154,base_link,0.015548466704785824,0.07661638408899307,0.9386203289031982,0.9964954206660291,0.07916605404146074,0.021514335247501792,-0.016332356167932154
655,1666963274510542154,base_link,0.015524518676102161,0.07655396312475204,0.9381781220436096,0.9964181885126744,0.07910353374467761,0.01388906988546058,-0.026467306019728278
656,1666963274543857154,base_link,0.015540622174739838,0.07657936960458755,0.9380320310592651,0.9965099086294728,0.07936191385137543,0.02108395609341855,-0.01500518005814989
657,1666963274577020154,base_link,0.0154816173017025,0.07639884203672409,0.937985897064209,0.9911878260348824,0.07832608427385442,-0.026923012787722304,0.10337731581445193
658,1666963274610621154,base_link,0.015544606372714043,0.07665127515792847,0.939134418964386,0.9964854706400859,0.07923841137368819,0.02035010439563105,-0.017995950024036256
659,1666963274643694154,base_link,0.015546469949185848,0.07657479494810104,0.9380896687507629,0.9965401637509922,0.07927624049815735,0.021273648465370703,-0.01305417958341131
660,1666963274677089154,base_link,0.01553491223603487,0.07661529630422592,0.9385728240013123,0.9965687454928968,0.07895387887833613,0.01633076296455749,-0.01871701626260361
661,1666963274710502154,base_link,0.015552371740341187,0.07666255533695221,0.9393807053565979,0.996575957038176,0.07894777955836127,0.01563630162016971,-0.018950356933077395
662,1666963274743963154,base_link,0.015540383756160736,0.07657892256975174,0.9377732276916504,0.996439130581212,0.07931437185446293,0.023437266824962784,-0.016400731314969684
663,1666963274777334154,base_link,0.015546439215540886,0.07659599184989929,0.9381615519523621,0.9964880476142502,0.07889495593322796,0.01784975538378195,-0.021645856947070923
664,1666963274810676154,base_link,0.01552029699087143,0.07647155970335007,0.9394465088844299,0.9911189641775099,0.07854865621672201,-0.024245637636297907,0.10452490856181866
665,1666963274844020154,base_link,0.01555611938238144,0.07664112746715546,0.9388484358787537,0.9966370031207613,0.07915923090922847,0.016881634626942924,-0.012787125738393707
666,1666963274877432154,base_link,0.015532417222857475,0.07665282487869263,0.9391794800758362,0.9965907183877181,0.07915431127545812,0.018350814279321937,-0.014310228692989849
667,1666963274910739154,base_link,0.015492910519242287,0.07644091546535492,0.9386927485466003,0.9910526146399588,0.07836451368045305,-0.02540624192829752,0.10501543163748996
668,1666963274943846154,base_link,0.015555075369775295,0.07660537213087082,0.9381776452064514,0.9965139298706793,0.07931266027867027,0.017936153933478655,-0.018648964456226352
669,1666963274977098154,base_link,0.015533313155174255,0.07657318562269211,0.9380465745925903,0.9964215987032351,0.07920653492062858,0.018366465480528456,-0.023086693338565216
670,1666963275010473154,base_link,0.015552785247564316,0.07668287307024002,0.9397888779640198,0.9965955869892451,0.07901111346880632,0.017977917349968477,-0.015207709549409627
671,1666963275043848154,base_link,0.015538757666945457,0.076596699655056,0.9382797479629517,0.9965007705282954,0.07923411681146142,0.01508483840629743,-0.021922972423395675
672,1666963275077163154,base_link,0.015517810359597206,0.0765366405248642,0.9375049471855164,0.9964486626078758,0.0791106936107406,0.017637813103024643,-0.02281377856353787
673,1666963275110539154,base_link,0.015548111870884895,0.07664346694946289,0.9391447901725769,0.996526546456031,0.07885427030676742,0.01748806236217685,-0.020273478675836707
674,1666963275143869154,base_link,0.015544247813522816,0.0765647143125534,0.9379479289054871,0.996454587566697,0.07944259519051505,0.017059750023476854,-0.021819576435312026
675,1666963275177156154,base_link,0.015478904359042645,0.0764274001121521,0.9381887912750244,0.991002516255969,0.07830149078711879,-0.026587351335644074,0.10524258674038617
676,1666963275210576154,base_link,0.015556841157376766,0.07667398452758789,0.9394752383232117,0.9965702287537426,0.07875127403960062,0.016652422504543775,-0.019201896353825246
677,1666963275243931154,base_link,0.015543311834335327,0.07659220695495605,0.9380645751953125,0.9965698133922123,0.07925163010062466,0.018005511981668082,-0.015607296373266168
678,1666963275277241154,base_link,0.015535496175289154,0.07654446363449097,0.9376557469367981,0.9964653060046861,0.07919470882744786,0.018763366207324206,-0.02080932750698209
679,1666963275310644154,base_link,0.015548041090369225,0.07667456567287445,0.9395316243171692,0.9965950165797103,0.07924064033898581,0.014926098940684055,-0.017219332669055117
680,1666963275343949154,base_link,0.015519766137003899,0.07656634598970413,0.9378819465637207,0.9964722865005547,0.07950479770623296,0.01800460566970975,-0.019945013229518745
681,1666963275377346154,base_link,0.015523480251431465,0.07662617415189743,0.9387916326522827,0.9965867901075316,0.07929893923812559,0.018894454187954157,-0.013017204761945006
